Student_ID,Name,Skills,Preferred_Role,CGPA,Mock_OA_Score,Projects,Internships_Done,Placed_Status
2025CS11512,Student_1512,"Python, PyTorch, Docker, Machine Learning, AWS",Machine Learning Engineer,8.59,97,2,0,1
2025CS11513,Student_1513,"Azure, Linux, Networking, Windows Server, Virtualization",System Administrator,7.57,55,2,2,0
2025CS11514,Student_1514,"R, Statistics, Data Science",Data Analyst,7.96,47,1,2,0
2025CS11515,Student_1515,"Vue.js, TypeScript, Tailwind CSS",Frontend Developer,7.76,73,4,2,1
2025CS11516,Student_1516,"Flutter, Java, Android Studio, iOS Development, Kotlin, Bash, Swift",Mobile App Developer,7.12,74,5,3,1
2025CS11517,Student_1517,"Python, SQL, Git",Software Engineer,9.88,99,3,1,1
2025CS11518,Student_1518,"Linux, Azure, Windows Server, Networking",System Administrator,9.32,87,3,0,1
2025CS11519,Student_1519,"TypeScript, Tailwind CSS, CSS, Angular",Frontend Developer,9.09,44,6,2,1
2025CS11520,Student_1520,"Sketch, Adobe XD, CSS, HTML, Prototyping, Figma",UI/UX Designer,6.16,94,1,2,1
2025CS11521,Student_1521,"Spring Boot, NoSQL, Node.js, API Design",Backend Developer,6.74,79,2,2,1
2025CS11522,Student_1522,"Flutter, Java, iOS Development, Kotlin, Swift, React Native",Mobile App Developer,9.37,75,5,0,1
2025CS11523,Student_1523,"Automation Testing, Python, JIRA, Selenium",QA Engineer,6.97,71,6,2,1
2025CS11524,Student_1524,"JIRA, SQL, Product Management, Agile",Product Manager,8.75,84,5,3,1
2025CS11525,Student_1525,"Express.js, SQL, CSS",Full Stack Developer,6.52,85,3,3,1
2025CS11526,Student_1526,"Vue.js, Tailwind CSS, CSS, React, HTML, TypeScript",Frontend Developer,8.81,84,3,1,1
2025CS11527,Student_1527,"Automation Testing, Manual Testing, Python, Docker",QA Engineer,6.72,47,0,2,0
2025CS11528,Student_1528,"Wireframing, Adobe XD, Figma, Prototyping",UI/UX Designer,9.74,62,6,3,1
2025CS11529,Student_1529,"Wireframing, Figma, Prototyping",UI/UX Designer,8.14,58,5,1,1
2025CS11530,Student_1530,"JIRA, SQL, Java",QA Engineer,7.61,69,1,1,0
2025CS11531,Student_1531,"Wireframing, Prototyping, Figma, Adobe XD",UI/UX Designer,6.07,47,1,0,0
2025CS11532,Student_1532,"System Design, Python, Git, Algorithms, SQL",Software Engineer,9.36,68,5,1,1
2025CS11533,Student_1533,"JIRA, Manual Testing, Automation Testing, Selenium",QA Engineer,6.68,63,3,3,1
2025CS11534,Student_1534,"CI/CD, Azure, Linux, Git, AWS",DevOps Engineer,9.63,72,1,1,1
2025CS11535,Student_1535,"Django, Flask, Git, MongoDB, Express.js, API Design",Backend Developer,7.26,48,6,1,0
2025CS11536,Student_1536,"CSS, Python, Git, React, Node.js, SQL",Full Stack Developer,9.25,89,1,0,1
2025CS11537,Student_1537,"Data Analysis, Communication, Product Management, Roadmapping, SQL",Product Manager,9.25,98,2,0,1
2025CS11538,Student_1538,"CSS, React, HTML, TypeScript, Angular",Frontend Developer,9.71,61,1,3,1
2025CS11539,Student_1539,"SQL, Data Analysis, Product Management, Agile",Product Manager,9.43,86,4,1,1
2025CS11540,Student_1540,"Java, Flask, Spring Boot, Node.js, NoSQL, Express.js",Backend Developer,6.76,44,0,2,0
2025CS11541,Student_1541,"Bash, Virtualization, Azure",System Administrator,9.05,47,0,3,1
2025CS11542,Student_1542,"JIRA, SQL, Java, Selenium",QA Engineer,7.68,75,4,3,1
2025CS11543,Student_1543,"Adobe XD, CSS, Prototyping",UI/UX Designer,9.31,44,4,2,1
2025CS11544,Student_1544,"Data Analysis, JIRA, Product Management, Roadmapping, SQL",Product Manager,8.99,66,1,3,1
2025CS11545,Student_1545,"Git, React, HTML, Node.js, MongoDB",Full Stack Developer,9.66,40,5,3,1
2025CS11546,Student_1546,"Data Analysis, JIRA, Communication, Product Management, Roadmapping",Product Manager,7.57,73,0,0,0
2025CS11547,Student_1547,"JavaScript, Git, CSS, React",Full Stack Developer,9.45,48,3,1,1
2025CS11548,Student_1548,"Power BI, R, Python, Tableau, SQL",Data Analyst,6.03,77,1,0,0
2025CS11549,Student_1549,"Data Analysis, JIRA, Agile, Product Management, SQL",Product Manager,7.5,88,0,2,1
2025CS11550,Student_1550,"JavaScript, React, HTML, Node.js, MongoDB, Express.js",Full Stack Developer,6.86,57,1,1,0
2025CS11551,Student_1551,"Vue.js, CSS, Redux, HTML, Virtualization, Angular",Frontend Developer,8.56,64,6,2,1
2025CS11552,Student_1552,"JIRA, Communication, SQL, Product Management",Product Manager,8.1,52,3,1,0
2025CS11553,Student_1553,"Power BI, Statistics, Python, Tableau, SQL",Data Analyst,6.99,47,5,2,0
2025CS11554,Student_1554,"Django, Java, Node.js, NoSQL, MongoDB, Express.js",Backend Developer,8.01,49,6,1,1
2025CS11555,Student_1555,"Tableau, Deep Learning, Machine Learning",Data Scientist,6.81,79,6,0,1
2025CS11556,Student_1556,"Automation Testing, Python, Java, Selenium",QA Engineer,7.9,74,0,2,1
2025CS11557,Student_1557,"Java, Python, Automation Testing, Manual Testing, SQL, Selenium",QA Engineer,7.87,80,2,3,1
2025CS11558,Student_1558,"System Design, SQL, Data Structures",Software Engineer,7.48,40,2,0,0
2025CS11559,Student_1559,"MongoDB, Java, Node.js, NoSQL",Backend Developer,9.08,63,2,2,1
2025CS11560,Student_1560,"Java, Android Studio, iOS Development, Kotlin, Swift, React Native",Mobile App Developer,8.05,86,4,0,1
2025CS11561,Student_1561,"JIRA, Manual Testing, Java",QA Engineer,7.91,60,2,3,1
2025CS11562,Student_1562,"System Design, Java, Python, Git, SQL",Software Engineer,8.95,62,5,0,1
2025CS11563,Student_1563,"CSS, HTML, Prototyping, Wireframing, Figma",UI/UX Designer,8.78,82,2,1,1
2025CS11564,Student_1564,"CI/CD, Azure, Bash Scripting, Linux, Git, Kubernetes",DevOps Engineer,9.85,75,1,0,1
2025CS11565,Student_1565,"Virtualization, Linux, Azure, AWS",System Administrator,6.42,74,5,0,0
2025CS11566,Student_1566,"Vue.js, CSS, JavaScript, React, HTML",Frontend Developer,8.52,58,1,1,0
2025CS11567,Student_1567,"Tableau, Pandas, Machine Learning",Data Scientist,7.91,72,1,2,1
2025CS11568,Student_1568,"Communication, Product Management, Agile",Product Manager,7.4,70,1,2,1
2025CS11569,Student_1569,"Sketch, CSS, Figma, HTML, Wireframing, User Research",UI/UX Designer,8.41,96,0,2,1
2025CS11570,Student_1570,"Algorithms, Python, Java",Software Engineer,9.52,72,6,3,1
2025CS11571,Student_1571,"TensorFlow, Deep Learning, Machine Learning",Data Scientist,8.1,88,3,3,1
2025CS11572,Student_1572,"Tailwind CSS, CSS, Redux, JavaScript, TypeScript, Angular",Frontend Developer,7.6,57,2,0,0
2025CS11573,Student_1573,"CSS, Git, HTML, SQL, Express.js",Full Stack Developer,6.97,63,2,0,0
2025CS11574,Student_1574,"Linux, Networking, Windows Server, AWS",System Administrator,8.7,53,0,3,1
2025CS11575,Student_1575,"Bash, Azure, Windows Server, Networking",System Administrator,8.41,85,3,2,1
2025CS11576,Student_1576,"Flutter, Java, Android Studio, Swift",Mobile App Developer,8.94,76,5,0,1
2025CS11577,Student_1577,"System Design, Git, C++, Algorithms, SQL, Data Structures",Software Engineer,6.72,75,1,3,1
2025CS11578,Student_1578,"CI/CD, Azure, Linux, AWS, Kubernetes, Jenkins",DevOps Engineer,9.38,82,5,0,1
2025CS11579,Student_1579,"SQL, Flask, API Design",Backend Developer,8.57,54,1,2,0
2025CS11580,Student_1580,"HTML, Adobe XD, CSS, Prototyping",UI/UX Designer,7.44,62,2,2,1
2025CS11581,Student_1581,"NumPy, Deep Learning, Python, Scikit-learn, Tableau, SQL",Data Scientist,9.01,81,0,1,1
2025CS11582,Student_1582,"Azure, Linux, Networking, Windows Server, Bash, Virtualization",System Administrator,9.39,45,2,2,1
2025CS11583,Student_1583,"Git, JavaScript, MongoDB, SQL, Express.js",Full Stack Developer,9.58,70,6,3,1
2025CS11584,Student_1584,"Vue.js, TypeScript, Tailwind CSS, CSS",Frontend Developer,7.51,52,0,0,0
2025CS11585,Student_1585,"Sketch, Adobe XD, CSS, Prototyping, Wireframing, User Research",UI/UX Designer,6.22,44,0,0,0
2025CS11586,Student_1586,"Power BI, Statistics, CSS, Python, Data Science, Tableau, Excel",Data Analyst,9.46,69,3,0,1
2025CS11587,Student_1587,"Java, JIRA, Python, Manual Testing, SQL, Selenium",QA Engineer,7.85,93,5,3,1
2025CS11588,Student_1588,"Python, PyTorch, TensorFlow, Machine Learning, Excel, AWS",Machine Learning Engineer,6.85,84,3,0,1
2025CS11589,Student_1589,"Java, JIRA, Python, Automation Testing, Manual Testing, SQL",QA Engineer,6.48,49,6,3,1
2025CS11590,Student_1590,"Tailwind CSS, Redux, JavaScript, HTML, TypeScript, Angular",Frontend Developer,6.86,61,2,3,1
2025CS11591,Student_1591,"Azure, Linux, Networking, Windows Server, Bash, Virtualization",System Administrator,7.65,61,6,3,1
2025CS11592,Student_1592,"PyTorch, Deep Learning, Machine Learning",Machine Learning Engineer,9.37,56,2,0,0
2025CS11593,Student_1593,"HTML, JIRA, JavaScript, React",Full Stack Developer,8.78,41,5,1,0
2025CS11594,Student_1594,"HTML, Vue.js, CSS",Frontend Developer,9.85,97,6,0,1
2025CS11595,Student_1595,"Tailwind CSS, CSS, HTML, TypeScript, Angular",Frontend Developer,6.89,96,3,0,1
2025CS11596,Student_1596,"Linux, Networking, Windows Server, Bash, Virtualization, AWS",System Administrator,6.44,49,6,3,1
2025CS11597,Student_1597,"Vue.js, TypeScript, Angular",Frontend Developer,9.0,78,5,3,1
2025CS11598,Student_1598,"Azure, Linux, Networking, Bash, Virtualization, AWS",System Administrator,6.53,74,0,1,0
2025CS11599,Student_1599,"MongoDB, JavaScript, CSS",Full Stack Developer,8.8,63,3,2,1
2025CS11600,Student_1600,"Power BI, Statistics, R, Python, Tableau, SQL",Data Analyst,8.9,94,1,2,1
2025CS11601,Student_1601,"Adobe XD, CSS, Figma, Prototyping, Wireframing, Tableau, User Research",UI/UX Designer,9.45,92,2,3,1
2025CS11602,Student_1602,"Agile, Communication, Data Analysis, Roadmapping",Product Manager,8.65,46,0,0,0
2025CS11603,Student_1603,"CI/CD, Linux, Git, Docker, Kubernetes",DevOps Engineer,9.33,68,6,3,1
2025CS11604,Student_1604,"Python, MLOps, Machine Learning, AWS",Machine Learning Engineer,7.95,75,4,2,1
2025CS11605,Student_1605,"CSS, HTML, SQL, MongoDB, Express.js",Full Stack Developer,8.43,85,3,1,1
2025CS11606,Student_1606,"Flutter, Android Studio, iOS Development, Kotlin, Swift, React Native",Mobile App Developer,9.5,98,0,2,1
2025CS11607,Student_1607,"Data Analysis, JIRA, Agile, Communication, Product Management, SQL",Product Manager,7.98,79,1,0,0
2025CS11608,Student_1608,"Data Analysis, JIRA, Agile, Communication, Product Management",Product Manager,6.11,94,3,1,1
2025CS11609,Student_1609,"SQL, Java, API Design",Backend Developer,6.65,95,4,1,1
2025CS11610,Student_1610,"Sketch, CSS, Figma, HTML, Wireframing, User Research",UI/UX Designer,9.51,95,0,0,1
2025CS11611,Student_1611,"CI/CD, Azure, Git, AWS",DevOps Engineer,8.32,67,3,2,1
2025CS11612,Student_1612,"Python, Statistics, Tableau, Excel",Data Analyst,6.87,48,3,3,0
2025CS11613,Student_1613,"Linux, Azure, Windows Server, Networking",System Administrator,8.36,85,1,3,1
2025CS11614,Student_1614,"Bash Scripting, Git, Docker, Kubernetes, Jenkins",DevOps Engineer,7.17,96,6,1,1
2025CS11615,Student_1615,"Bash Scripting, Git, Docker, Kubernetes, AWS",DevOps Engineer,6.17,91,3,2,1
2025CS11616,Student_1616,"Python, NumPy, Scikit-learn, Deep Learning",Data Scientist,9.72,41,5,3,1
2025CS11617,Student_1617,"Data Analysis, JIRA, Agile, Product Management, Roadmapping",Product Manager,6.62,46,0,3,0
2025CS11618,Student_1618,"Virtualization, Networking, Azure, AWS",System Administrator,9.64,64,0,2,1
2025CS11619,Student_1619,"Power BI, Statistics, R, Tableau, Excel",Data Analyst,6.49,97,3,2,1
2025CS11620,Student_1620,"Vue.js, Tailwind CSS, Redux, TypeScript, Angular",Frontend Developer,8.37,80,3,3,1
2025CS11621,Student_1621,"System Design, Java, Python, Git, C++",Software Engineer,9.56,50,4,0,1
2025CS11622,Student_1622,"Communication, SQL, Product Management, Roadmapping",Product Manager,7.66,42,3,1,0
2025CS11623,Student_1623,"Sketch, Adobe XD, CSS, HTML, Prototyping, Wireframing",UI/UX Designer,7.94,97,5,0,1
2025CS11624,Student_1624,"Flask, SQL, Express.js, PostgreSQL, API Design",Backend Developer,7.06,67,5,1,1
2025CS11625,Student_1625,"Algorithms, Java, Data Structures",Software Engineer,6.59,49,1,3,0
2025CS11626,Student_1626,"HTML, Vue.js, React",Frontend Developer,6.5,94,2,0,1
2025CS11627,Student_1627,"PyTorch, Tableau, Pandas, Machine Learning",Data Scientist,7.45,54,2,2,0
2025CS11628,Student_1628,"Java, JIRA, Python, Automation Testing, Manual Testing",QA Engineer,6.01,93,5,1,1
2025CS11629,Student_1629,"Docker, Azure, Kubernetes",DevOps Engineer,7.03,92,5,3,1
2025CS11630,Student_1630,"Linux, Git, Kubernetes",DevOps Engineer,8.38,72,4,1,1
2025CS11631,Student_1631,"Sketch, Adobe XD, Prototyping",UI/UX Designer,8.76,72,5,0,1
2025CS11632,Student_1632,"Azure, Networking, Windows Server, Bash, AWS",System Administrator,9.4,45,5,0,0
2025CS11633,Student_1633,"Python, SQL, Data Science",Data Scientist,8.89,94,5,0,1
2025CS11634,Student_1634,"System Design, Python, Git, C++, Algorithms, Data Structures",Software Engineer,8.03,95,4,0,1
2025CS11635,Student_1635,"Flutter, iOS Development, Swift",Mobile App Developer,8.24,71,0,2,1
2025CS11636,Student_1636,"CI/CD, Azure, Bash Scripting, Git, Docker, Kubernetes",DevOps Engineer,7.36,91,4,1,1
2025CS11637,Student_1637,"Wireframing, User Research, HTML, CSS",UI/UX Designer,8.2,94,6,1,1
2025CS11638,Student_1638,"Sketch, CSS, User Research, HTML, Wireframing, Figma",UI/UX Designer,6.44,98,1,2,1
2025CS11639,Student_1639,"HTML, SQL, JavaScript, React",Full Stack Developer,9.0,59,6,1,1
2025CS11640,Student_1640,"PyTorch, Pandas, TensorFlow, Scikit-learn, SQL",Data Scientist,6.24,79,5,1,1
2025CS11641,Student_1641,"Flutter, iOS Development, Swift, React Native",Mobile App Developer,7.2,43,3,2,0
2025CS11642,Student_1642,"Java, JIRA, Python, Automation Testing, Manual Testing",QA Engineer,7.17,55,5,2,1
2025CS11643,Student_1643,"HTML, User Research, CSS, Prototyping",UI/UX Designer,9.83,88,4,1,1
2025CS11644,Student_1644,"Automation Testing, SQL, Java, Selenium",QA Engineer,9.58,83,3,1,1
2025CS11645,Student_1645,"JavaScript, Git, React, HTML, Node.js, Express.js",Full Stack Developer,7.61,80,5,3,1
2025CS11646,Student_1646,"Flutter, iOS Development, Java, React Native",Mobile App Developer,8.93,79,2,3,1
2025CS11647,Student_1647,"Spring Boot, MongoDB, Java, NoSQL",Backend Developer,6.73,47,4,1,0
2025CS11648,Student_1648,"Vue.js, Tailwind CSS, CSS, JavaScript, TypeScript",Frontend Developer,9.13,46,0,3,1
2025CS11649,Student_1649,"Excel, SQL, Statistics, Data Science",Data Analyst,7.97,52,2,0,0
2025CS11650,Student_1650,"Roadmapping, SQL, Product Management, Agile",Product Manager,8.48,71,4,2,1
2025CS11651,Student_1651,"CSS, Figma, Prototyping, Wireframing, User Research",UI/UX Designer,7.43,80,6,1,1
2025CS11652,Student_1652,"JIRA, Data Analysis, Roadmapping",Product Manager,7.66,57,5,2,1
2025CS11653,Student_1653,"Linux, Networking, Windows Server, Bash, Virtualization",System Administrator,7.64,40,2,2,0
2025CS11654,Student_1654,"Algorithms, Git, C++",Software Engineer,8.42,45,2,2,0
2025CS11655,Student_1655,"MongoDB, Express.js, JavaScript, React",Full Stack Developer,8.57,62,3,1,1
2025CS11656,Student_1656,"Deep Learning, PyTorch, TensorFlow, MLOps, Docker, Machine Learning",Machine Learning Engineer,6.02,86,5,0,1
2025CS11657,Student_1657,"Automation Testing, Manual Testing, Python, Selenium",QA Engineer,8.58,63,3,3,1
2025CS11658,Student_1658,"Agile, Data Analysis, Product Management, Roadmapping",Product Manager,6.42,50,6,0,0
2025CS11659,Student_1659,"R, Python, Data Science, Spring Boot, Tableau, SQL, Excel",Data Analyst,8.44,68,2,2,1
2025CS11660,Student_1660,"Power BI, Statistics, R, Data Science, SQL, Excel",Data Analyst,7.02,55,0,2,0
2025CS11661,Student_1661,"PyTorch, Pandas, Data Science, Machine Learning, SQL",Data Scientist,7.42,57,2,0,0
2025CS11662,Student_1662,"PyTorch, NumPy, Scikit-learn, Pandas",Data Scientist,8.48,55,1,0,0
2025CS11663,Student_1663,"Sketch, CSS, Figma, Prototyping, User Research",UI/UX Designer,8.9,66,2,0,0
2025CS11664,Student_1664,"SQL, Data Analysis, Product Management",Product Manager,8.23,88,5,1,1
2025CS11665,Student_1665,"Java, JIRA, Python, Automation Testing, SQL, Selenium",QA Engineer,6.37,85,0,2,1
2025CS11666,Student_1666,"MongoDB, Flask, API Design",Backend Developer,7.56,50,0,1,0
2025CS11667,Student_1667,"Deep Learning, Python, PyTorch, MLOps, Docker, AWS",Machine Learning Engineer,9.22,50,2,2,1
2025CS11668,Student_1668,"Deep Learning, Python, PyTorch, TensorFlow, Machine Learning, AWS",Machine Learning Engineer,7.76,79,0,3,1
2025CS11669,Student_1669,"CI/CD, Azure, Linux, Git, Kubernetes, Jenkins",DevOps Engineer,6.4,94,5,3,1
2025CS11670,Student_1670,"Automation Testing, Manual Testing, JIRA, Python",QA Engineer,7.8,53,4,1,0
2025CS11671,Student_1671,"Data Analysis, Agile, Communication, Product Management, Roadmapping, SQL",Product Manager,7.81,73,4,3,1
2025CS11672,Student_1672,"JIRA, Agile, HTML, Communication, Roadmapping",Product Manager,7.09,91,5,3,1
2025CS11673,Student_1673,"Java, Flask, Node.js, NoSQL, SQL, PostgreSQL",Backend Developer,6.78,62,2,3,1
2025CS11674,Student_1674,"Automation Testing, Manual Testing, Python, Java",QA Engineer,6.17,61,6,3,1
2025CS11675,Student_1675,"JIRA, Communication, Data Analysis, Product Management",Product Manager,6.05,99,3,0,1
2025CS11676,Student_1676,"SQL, Flask, API Design",Backend Developer,7.18,42,6,3,1
2025CS11677,Student_1677,"JavaScript, CSS, Angular",Frontend Developer,6.64,72,4,3,1
2025CS11678,Student_1678,"System Design, Python, Git, C++, Algorithms, Data Structures",Software Engineer,6.99,90,6,3,1
2025CS11679,Student_1679,"SQL, Data Analysis, Product Management",Product Manager,6.59,82,6,0,1
2025CS11680,Student_1680,"Azure, Networking, Windows Server, Bash, Virtualization, AWS",System Administrator,9.9,44,5,3,1
2025CS11681,Student_1681,"Java, Spring Boot, NoSQL, SQL, PostgreSQL, Express.js",Backend Developer,7.86,87,6,0,1
2025CS11682,Student_1682,"Wireframing, Sketch, Prototyping",UI/UX Designer,8.93,86,0,2,1
2025CS11683,Student_1683,"Express.js, JavaScript, Node.js, React",Full Stack Developer,9.85,71,5,3,1
2025CS11684,Student_1684,"SQL, Product Management, Agile",Product Manager,8.13,41,4,2,0
2025CS11685,Student_1685,"Docker, Deep Learning, Machine Learning",Machine Learning Engineer,9.02,43,3,3,1
2025CS11686,Student_1686,"Flask, Spring Boot, Node.js, MongoDB, API Design",Backend Developer,7.51,49,2,3,0
2025CS11687,Student_1687,"JIRA, Python, Automation Testing, Manual Testing, SQL, Selenium",QA Engineer,7.18,53,6,0,0
2025CS11688,Student_1688,"Statistics, R, Python, Data Science, SQL",Data Analyst,6.87,83,1,0,0
2025CS11689,Student_1689,"Linux, AWS, Azure, Networking",System Administrator,9.15,90,1,3,1
2025CS11690,Student_1690,"Azure, Windows Server, Bash, Virtualization, AWS",System Administrator,6.51,77,3,1,1
2025CS11691,Student_1691,"Roadmapping, SQL, Agile",Product Manager,7.33,41,0,0,0
2025CS11692,Student_1692,"Flask, Spring Boot, NoSQL, MongoDB, Express.js, PostgreSQL",Backend Developer,9.65,58,6,1,1
2025CS11693,Student_1693,"Power BI, R, Data Science, Manual Testing, Tableau, SQL, Excel",Data Analyst,6.05,92,5,0,1
2025CS11694,Student_1694,"HTML, CSS, Prototyping",UI/UX Designer,7.92,77,2,1,1
2025CS11695,Student_1695,"System Design, Java, Python, C++, Algorithms, SQL",Software Engineer,8.7,88,5,3,1
2025CS11696,Student_1696,"Django, Node.js, Express.js, Flask",Backend Developer,8.69,59,3,0,0
2025CS11697,Student_1697,"Java, Spring Boot, NoSQL, Express.js, PostgreSQL",Backend Developer,9.36,88,0,2,1
2025CS11698,Student_1698,"Automation Testing, SQL, JIRA, Java",QA Engineer,9.09,77,4,0,1
2025CS11699,Student_1699,"Automation Testing, Manual Testing, Java, Selenium",QA Engineer,9.33,99,5,2,1
2025CS11700,Student_1700,"Power BI, R, Python, Data Science, Excel",Data Analyst,7.26,47,5,1,0
2025CS11701,Student_1701,"Vue.js, CSS, Redux, React, Angular",Frontend Developer,7.37,51,5,2,1
2025CS11702,Student_1702,"Sketch, CSS, Figma, HTML, Prototyping, User Research",UI/UX Designer,8.76,55,1,3,1
2025CS11703,Student_1703,"Vue.js, Redux, React, HTML, Angular",Frontend Developer,6.75,90,0,2,1
